region;municipality;settlement;oktmo;latitude_dd;longitude_dd;year;assets;assets_depreciation;assets_exhausted;assets_new;birth;build_flat;catering;catering_growth;collective_foreign;collective_people;collective_russian;comp_electr;comp_manufact;comp_mining;construction;crimes;criminals;death;doctors;doctors_per10;domesticserv;hospital_beds;hospital_beds_per10;hospitals;industry;invest_budg;invest_fed;invest_reg;investment;job_regist;job_regist_unempl;job_seeker;job_seeker_unempl;living_space;migration;n_companies;new_hospital_beds;new_housing;new_polycl_visits;new_preschool_places;new_school_places;nurses;nurses_per10;pens;pension;polycl_visits;polycl_visits_per10;polyclinic;pop_1_6;pop_old;pop_work;pop_young;population;preschool;preschool_child;preschool_coverage;preschool_places;preschool_waiting;pupils;retail;retail_growth;rni;schools;servises;volume_electr;volume_manufact;volume_mining;volume_water;wage;workers
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1985;NaN;NaN;NaN;NaN;20.7;NaN;0.005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10.3;180.0;54.7;0.002;0.7;197.6;4.0;0.021;NaN;NaN;NaN;0.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;19.8;NaN;NaN;NaN;518.0;157.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.9;25.0;3.0;NaN;2.5;NaN;4.9;NaN;NaN;10.4;12.0;0.01;NaN;NaN;NaN;NaN;0.325;18.2
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1990;NaN;NaN;NaN;NaN;15.3;NaN;0.006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.7;227.0;63.2;0.002;0.8;215.9;4.0;0.022;NaN;NaN;NaN;0.032;NaN;NaN;NaN;NaN;14.5;NaN;NaN;NaN;20.1;NaN;NaN;NaN;686.0;191.1;5.6;NaN;1.3;373.0;NaN;NaN;NaN;NaN;NaN;35.9;25.0;3.2;NaN;2.7;NaN;5.6;NaN;NaN;7.6;11.0;0.013;NaN;NaN;NaN;NaN;0.472;17.8
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1995;NaN;NaN;NaN;NaN;11.0;NaN;14.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;15.8;294.0;82.6;8.5;0.9;248.6;6.0;13.7;86.5;0.1;NaN;434.9;152.0;131.0;NaN;NaN;15.9;NaN;1016.0;NaN;25.5;NaN;NaN;NaN;742.0;208.4;7.2;NaN;1.5;412.1;11.0;NaN;NaN;NaN;NaN;35.6;20.0;2.0;NaN;1.6;NaN;6.2;NaN;NaN;-4.8;15.0;93.2;NaN;NaN;NaN;NaN;1261.0;20.9
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1996;NaN;NaN;NaN;NaN;11.5;NaN;20.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;348.1;NaN;NaN;15.8;285.0;79.2;17.5;0.8;234.7;6.0;23.7;71.6;0.4;NaN;874.0;456.0;371.0;NaN;NaN;16.7;NaN;1103.0;NaN;32.7;NaN;NaN;NaN;733.0;203.6;7.4;NaN;1.6;451.1;11.0;NaN;NaN;NaN;NaN;36.0;20.0;1.9;NaN;1.5;NaN;6.3;307.0;NaN;-4.3;15.0;126.1;NaN;NaN;NaN;NaN;2071.0;20.3
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1997;NaN;NaN;NaN;NaN;13.4;NaN;33.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;232.3;NaN;537.0;12.9;319.0;86.4;21.6;0.8;229.0;6.0;24.8;69.3;0.0;NaN;1363.5;548.0;383.0;NaN;NaN;17.1;NaN;1364.0;150.0;16.0;NaN;NaN;NaN;751.0;205.8;7.8;NaN;1.5;419.0;12.0;NaN;NaN;NaN;NaN;36.9;20.0;1.9;NaN;1.5;NaN;6.6;390.0;NaN;0.5;14.0;164.3;NaN;NaN;NaN;NaN;3078.0;20.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1998;NaN;NaN;NaN;NaN;13.0;NaN;43.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;143.7;NaN;NaN;11.0;370.0;96.9;23.9;0.8;221.2;6.0;26.1;68.9;0.0;NaN;1157.0;833.0;614.0;NaN;NaN;17.4;NaN;1459.0;0.0;48.8;1050.0;NaN;704.0;935.0;244.8;8.1;NaN;1.5;400.8;13.0;NaN;NaN;NaN;NaN;38.2;20.0;1.9;NaN;1.3;NaN;7.1;496.0;NaN;2.0;15.0;188.8;NaN;NaN;NaN;NaN;3584.0;22.4
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;1999;NaN;NaN;NaN;NaN;14.9;NaN;58.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;163.5;NaN;NaN;11.8;407.0;105.2;29.6;1.1;295.9;7.0;161.7;57.4;0.4;NaN;1192.6;667.0;448.0;NaN;NaN;17.8;NaN;1543.0;0.0;25.0;0.0;NaN;0.0;996.0;257.4;8.3;NaN;1.6;414.0;14.0;NaN;NaN;NaN;NaN;38.7;20.0;2.1;NaN;1.4;NaN;7.0;750.0;NaN;3.1;16.0;209.6;NaN;NaN;NaN;NaN;4339.0;25.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2000;NaN;NaN;NaN;NaN;15.1;NaN;95.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;578.1;1280.0;639.0;11.4;424.0;106.8;41.4;1.1;288.4;7.0;304.1;62.9;1.4;NaN;4335.1;503.0;277.0;NaN;NaN;18.7;NaN;1650.0;30.0;52.1;120.0;NaN;40.0;1035.0;260.7;8.6;NaN;1.6;397.2;14.0;NaN;NaN;NaN;NaN;39.7;20.0;2.1;NaN;1.7;NaN;7.0;938.0;NaN;3.7;14.0;307.7;NaN;NaN;NaN;NaN;7318.0;24.3
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2001;NaN;NaN;NaN;NaN;17.8;NaN;154.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1990.0;983.0;631.0;12.9;449.0;108.7;58.5;1.2;299.0;8.0;304.9;75.4;1.5;NaN;10150.9;311.0;272.0;NaN;NaN;18.0;NaN;1839.0;0.0;75.5;450.0;NaN;500.0;1094.0;264.9;8.9;NaN;1.6;381.4;12.0;NaN;NaN;NaN;NaN;41.3;20.0;2.2;NaN;1.8;NaN;7.1;1235.0;NaN;4.9;13.0;504.0;NaN;NaN;NaN;NaN;10474.0;27.6
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2002;NaN;NaN;NaN;NaN;19.1;566.0;239.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2792.8;1370.0;560.0;12.2;504.0;117.2;76.5;1.2;287.2;8.0;153.5;62.8;0.4;NaN;14868.5;444.0;405.0;NaN;NaN;18.8;NaN;2022.0;0.0;40.4;0.0;0.0;500.0;1198.0;278.6;13.4;1844.0;1.9;447.2;12.0;NaN;NaN;NaN;NaN;54.0;20.0;2.3;NaN;1.8;NaN;7.1;1644.0;NaN;6.9;13.0;827.5;NaN;NaN;NaN;NaN;13663.0;30.5
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2003;NaN;NaN;NaN;NaN;16.2;1247.0;266.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3173.3;1822.0;703.0;10.5;648.0;116.3;85.1;1.0;185.8;8.0;1497.1;51.1;0.4;NaN;17742.1;616.0;570.0;NaN;NaN;15.0;NaN;2263.0;0.0;79.8;0.0;0.0;0.0;1465.0;263.0;14.0;2297.0;2.2;395.7;13.0;4.0;5.2;39.9;10.7;55.7;20.0;2.3;NaN;1.5;NaN;7.1;2567.0;NaN;5.7;15.0;1093.6;NaN;NaN;NaN;NaN;15896.0;34.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2004;NaN;NaN;NaN;NaN;16.9;1418.0;388.9;116.0;NaN;NaN;NaN;11.0;21.0;3.0;1310.6;2067.0;776.0;8.9;622.0;108.6;97.9;1.0;175.4;7.0;NaN;37.5;0.7;NaN;15125.3;291.0;254.0;NaN;NaN;15.0;NaN;1269.0;0.0;78.8;0.0;255.0;500.0;1385.0;241.7;14.5;3006.4;2.4;419.5;12.0;4.4;5.4;40.9;11.0;57.3;19.0;2.5;64.1;1.9;NaN;6.8;3298.4;118.0;8.0;13.0;1451.7;803.2;248.5;3879.6;NaN;17891.7;35.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2005;NaN;NaN;NaN;NaN;17.6;856.0;609.3;114.0;NaN;NaN;NaN;16.0;32.0;4.0;1641.3;2720.0;941.0;9.1;656.0;110.1;121.4;0.9;155.2;6.0;NaN;33.6;0.7;NaN;17208.9;174.0;171.0;NaN;NaN;16.8;NaN;1570.0;0.0;61.6;0.0;0.0;1150.0;1362.0;228.6;15.0;3799.7;2.3;383.1;16.0;4.9;5.6;42.4;11.6;59.6;19.0;2.3;57.7;2.0;NaN;6.8;4268.5;118.0;8.5;13.0;1808.0;1872.3;1043.9;11603.4;NaN;22370.1;34.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2006;NaN;NaN;NaN;NaN;17.4;1263.0;1015.5;138.9;NaN;NaN;NaN;15.0;34.0;6.0;2665.5;2842.0;994.0;7.8;968.0;153.1;151.8;0.9;148.7;6.0;NaN;25.7;0.4;NaN;29523.2;NaN;NaN;141.0;121.0;17.4;NaN;2673.0;0.0;94.9;0.0;0.0;550.0;1808.0;286.0;15.5;4326.6;2.4;372.4;16.0;5.5;6.0;44.6;12.5;63.2;19.0;2.4;43.7;2.1;NaN;7.0;5672.9;119.9;9.6;13.0;2260.9;1006.7;1532.0;1378.4;NaN;27301.4;34.9
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2007;NaN;NaN;NaN;NaN;17.8;1234.0;1397.0;120.5;NaN;NaN;NaN;16.0;35.0;6.0;3523.6;2401.0;891.0;7.8;983.0;145.1;202.6;1.0;143.3;7.0;NaN;24.9;1.7;NaN;30830.9;NaN;NaN;153.0;105.0;17.4;NaN;2841.0;90.0;86.0;0.0;240.0;200.0;1895.0;279.7;16.1;5546.3;2.5;374.3;18.0;6.3;6.8;47.3;13.7;67.8;19.0;2.5;44.9;1.9;NaN;7.2;7372.0;119.5;10.0;12.0;2856.9;1206.8;1846.7;2094.1;NaN;32721.7;38.2
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2008;18368.081;17.1;0.6;NaN;18.8;1239.0;1753.3;115.6;NaN;NaN;NaN;14.0;36.0;8.0;4893.2;1714.0;633.0;7.3;1051.0;146.3;NaN;0.9;129.2;7.0;NaN;40.0;0.3;NaN;46220.2;NaN;NaN;156.0;130.0;17.7;NaN;3049.0;0.0;97.7;0.0;300.0;0.0;1913.0;266.3;16.7;6979.5;2.5;344.0;12.0;7.0;7.4;49.4;15.0;71.8;20.0;2.8;36.9;2.3;NaN;7.5;9549.9;118.0;11.5;12.0;NaN;1851.1;1707.8;1223.9;NaN;39399.7;40.1
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2009;21273.645;20.3;1.1;NaN;19.6;1247.0;1351.7;69.1;NaN;NaN;NaN;12.0;31.0;10.0;4428.3;1958.0;772.0;6.7;1113.0;146.7;NaN;0.9;122.3;7.0;NaN;65.4;1.6;NaN;11880.3;NaN;NaN;609.0;431.0;19.8;NaN;3082.0;0.0;96.1;0.0;0.0;0.0;2035.0;268.2;17.5;9478.0;2.5;322.9;12.0;7.8;8.2;51.2;16.5;75.9;20.0;3.2;44.2;2.6;NaN;8.1;10378.3;96.6;12.9;12.0;NaN;2886.2;1589.6;546.3;NaN;39802.8;38.4
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2010;26609.2;23.5;1.1;7816.3;20.7;1602.0;1384.7;95.4;NaN;NaN;NaN;14.0;35.0;11.0;5057.6;1823.0;856.0;6.5;1177.0;146.1;NaN;0.9;116.9;7.0;NaN;54.6;1.4;NaN;14756.0;NaN;NaN;614.0;317.0;21.1;1977.0;2975.0;0.0;82.5;0.0;0.0;0.0;2152.0;276.2;18.6;11474.2;2.6;327.4;12.0;6.6;8.0;56.6;16.0;80.5;20.0;3.2;NaN;2.6;5796.0;NaN;12171.4;89.8;14.2;NaN;NaN;6026.5;723.2;133.0;NaN;43091.3;38.3
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2011;16012.0;24.4;1.0;2250.5;18.3;797.0;261.0;113.9;NaN;NaN;NaN;17.0;36.0;12.0;7367.7;1947.0;720.0;5.8;1198.0;140.9;NaN;0.9;110.2;7.0;NaN;55.2;1.8;49.5;15821.4;NaN;NaN;666.0;230.0;20.3;3446.0;3092.0;0.0;59.2;0.0;200.0;0.0;2091.0;245.9;19.5;12509.4;2.8;331.1;14.0;7.0;8.6;59.6;16.9;85.0;21.0;3.5;NaN;2.7;4582.0;NaN;4311.5;121.2;12.5;NaN;NaN;7208.3;893.2;163.6;NaN;51026.3;39.1
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2012;33588.0;26.2;1.8;2374.4;18.6;1716.0;267.6;97.1;NaN;NaN;NaN;17.0;43.0;13.0;7463.7;1701.0;759.0;5.7;1214.0;133.5;NaN;1.0;115.2;6.0;NaN;43.6;3.0;34.7;17431.9;NaN;NaN;200.0;92.0;19.8;4795.0;3138.0;190.0;120.0;0.0;200.0;0.0;2112.0;232.2;20.3;13877.7;3.1;342.1;13.0;7.7;9.4;63.4;18.2;91.0;20.0;4.0;NaN;2.9;5867.0;NaN;5555.9;125.7;12.9;NaN;NaN;7445.5;854.9;42.9;NaN;56724.1;40.3
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2013;20448.0;29.1;2.3;2263.0;18.1;1273.0;467.9;144.8;NaN;NaN;NaN;17.0;32.0;12.0;8067.9;1586.0;842.0;5.4;1288.0;137.8;NaN;1.1;114.6;6.0;NaN;26.0;2.0;21.8;21507.3;NaN;NaN;158.0;70.0;20.4;1359.0;3251.0;0.0;106.8;0.0;300.0;800.0;2097.0;224.3;21.1;15298.1;3.1;327.0;15.0;8.3;10.1;64.4;19.1;93.5;21.0;4.3;NaN;3.2;6363.0;NaN;6555.0;111.1;12.7;NaN;NaN;8361.3;541.6;238.9;NaN;62773.1;40.7
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2014;17269.8;32.8;3.6;1990.1;18.4;1271.0;392.2;72.7;NaN;NaN;NaN;17.0;35.0;13.0;9925.9;2023.0;678.0;5.6;1117.0;117.1;NaN;1.1;112.3;6.0;NaN;21.7;1.0;17.3;22147.2;NaN;NaN;184.0;68.0;21.1;649.0;3409.0;0.0;116.0;0.0;400.0;0.0;2210.0;231.8;22.2;16576.4;3.4;354.1;17.0;8.8;10.7;64.7;19.9;95.4;23.0;5.3;NaN;3.9;NaN;NaN;6998.3;102.5;12.8;NaN;NaN;8093.5;466.4;1267.9;NaN;67021.3;41.2
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2015;17732.8;36.0;3.7;553.7;16.8;1870.0;254.4;51.4;2886.0;104259.0;101373.0;16.0;31.0;13.0;3709.2;1869.0;866.0;5.1;1147.0;118.3;NaN;1.1;116.1;6.0;NaN;24.5;2.3;19.4;11961.6;NaN;NaN;400.0;219.0;23.7;459.0;3518.0;0.0;140.0;0.0;300.0;0.0;2498.0;257.7;22.9;18371.3;3.4;349.0;14.0;9.4;11.6;64.7;20.7;96.9;20.0;6.0;NaN;4.3;NaN;NaN;7110.2;89.3;11.7;NaN;NaN;8839.4;588.2;463.2;NaN;67549.2;39.6
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2016;20348.1;39.2;3.6;1471.1;16.4;1510.0;223.3;76.3;2526.0;101602.0;99076.0;NaN;NaN;NaN;1179.0;1812.0;730.0;4.9;1152.0;116.7;NaN;1.1;114.3;6.0;NaN;20.0;2.7;16.0;11104.6;NaN;NaN;469.0;291.0;24.4;638.0;3534.0;0.0;111.0;0.0;418.0;0.0;2555.0;258.9;23.8;18824.1;3.4;343.0;13.0;9.8;12.3;64.9;21.5;98.7;17.0;7.1;NaN;4.4;NaN;NaN;9125.8;118.1;11.5;NaN;NaN;10252.7;6052.1;1968.9;NaN;69279.2;38.3
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2017;48627.1;36.3;6.9;7212.2;14.9;1211.0;199.3;87.9;2188.0;109911.0;107723.0;NaN;NaN;NaN;1497.0;1565.0;773.0;5.2;1201.0;121.9;NaN;1.1;114.5;6.0;NaN;17.0;0.9;14.7;15221.2;372.0;203.0;372.0;203.0;25.3;-1162.0;2768.0;0.0;100.5;0.0;400.0;600.0;2523.0;256.2;24.8;19843.9;3.4;347.9;19.0;9.9;12.9;63.9;21.7;98.5;20.0;7.9;NaN;7.9;NaN;NaN;9742.9;101.4;9.7;NaN;NaN;10517.9;4773.1;2431.6;NaN;72093.6;39.0
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2018;58612.9;40.6;6.3;2675.8;13.8;925.0;231.0;122.7;2372.0;121054.0;118682.0;NaN;NaN;NaN;2682.2;NaN;NaN;5.5;1196.0;120.3;NaN;1.1;113.9;6.0;NaN;17.8;1.0;14.9;21504.3;302.0;180.0;NaN;NaN;25.6;80.0;2721.0;NaN;68.0;NaN;0.0;0.0;2271.0;228.5;25.7;20727.2;3.1;310.3;13.0;9.8;13.5;63.8;22.1;99.4;NaN;8.5;NaN;8.5;NaN;NaN;12192.5;121.8;8.3;NaN;NaN;9715.0;3334.4;3770.8;NaN;78044.2;41.1
Ханты-Мансийский автономный округ - Югра;Ханты-Мансийск;Ханты-Мансийск;71871000001;61.0025;69.0183333333333;2019;60225.8;39.4;7.4;3686.4;12.1;615.0;268.2;115.5;3624.0;126183.0;122559.0;NaN;NaN;NaN;5614.8;NaN;NaN;5.0;1218.0;120.0;NaN;1.2;114.7;7.0;NaN;14.8;3.8;10.0;29920.5;285.0;169.0;NaN;NaN;25.6;1374.0;2555.0;NaN;81.9;NaN;0.0;0.0;2307.0;227.4;26.2;21769.7;3.5;342.0;19.0;9.6;13.3;65.7;22.5;101.5;NaN;8.1;NaN;8.1;NaN;NaN;12736.8;101.4;7.1;NaN;NaN;10537.6;3349.0;19066.9;NaN;84653.0;41.8
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2000;NaN;NaN;NaN;NaN;10.0;NaN;95.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2813.4;3477.0;1586.0;7.1;442.0;33.3;86.4;1.0;78.8;3.0;1431.6;30.7;0.0;NaN;1559.4;1011.0;872.0;NaN;NaN;16.0;NaN;2113.0;0.0;12.4;0.0;0.0;0.0;1497.0;112.6;15.6;NaN;2.5;190.4;10.0;NaN;NaN;NaN;NaN;99.7;20.0;3.6;NaN;3.0;NaN;17.8;2565.0;NaN;2.9;26.0;703.8;NaN;NaN;NaN;NaN;6904.0;39.5
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2001;NaN;NaN;NaN;NaN;11.4;NaN;123.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4406.3;3344.0;1257.0;6.9;469.0;34.5;113.4;1.0;74.9;3.0;14675.5;46.8;0.0;NaN;1975.6;946.0;854.0;NaN;NaN;15.6;NaN;2212.0;120.0;45.3;0.0;0.0;0.0;1603.0;117.8;16.4;NaN;2.6;187.4;11.0;NaN;NaN;NaN;NaN;101.7;20.0;3.8;NaN;3.0;NaN;17.1;3394.0;NaN;4.5;25.0;983.0;NaN;NaN;NaN;NaN;10605.0;39.1
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2002;NaN;NaN;NaN;NaN;12.5;702.0;165.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6078.3;2663.0;1187.0;6.5;483.0;34.7;153.8;1.0;73.2;3.0;21548.4;29.2;0.0;NaN;1799.6;805.0;767.0;NaN;NaN;15.7;NaN;2034.0;0.0;42.7;0.0;0.0;0.0;1664.0;119.5;21.4;2033.0;2.8;199.1;10.0;NaN;NaN;NaN;NaN;107.8;20.0;3.8;NaN;3.1;NaN;16.1;4301.0;NaN;6.0;25.0;1400.6;NaN;NaN;NaN;NaN;12054.0;39.7
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2003;NaN;NaN;NaN;NaN;12.4;572.0;200.0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6748.1;2584.0;955.0;6.9;506.0;32.3;175.4;1.0;64.2;3.0;17454.2;31.6;0.0;NaN;2815.1;814.0;748.0;NaN;NaN;15.1;NaN;2180.0;0.0;38.2;300.0;0.0;132.0;1705.0;108.9;22.5;2319.0;2.4;156.3;11.0;7.0;8.5;78.6;22.8;109.9;20.0;3.8;NaN;3.1;NaN;15.3;6585.0;NaN;5.5;25.0;1960.6;NaN;NaN;NaN;NaN;14994.0;38.2
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2004;NaN;NaN;NaN;NaN;12.1;532.0;354.7;141.0;NaN;NaN;NaN;13.0;18.0;5.0;2208.4;3195.0;911.0;6.3;492.0;31.0;191.8;1.1;68.4;3.0;NaN;57.2;0.1;NaN;971.4;1011.0;963.0;NaN;NaN;15.3;NaN;1330.0;0.0;31.5;0.0;0.0;0.0;1683.0;106.1;24.1;3055.7;2.6;162.3;12.0;7.4;9.1;80.2;22.2;111.5;20.0;3.7;54.4;3.1;NaN;14.3;7949.5;110.0;5.8;24.0;2353.3;1778.5;622.8;17787.2;NaN;16419.1;38.5
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2005;NaN;NaN;NaN;NaN;12.0;314.0;622.0;110.0;NaN;NaN;NaN;23.0;25.0;15.0;3535.9;4047.0;1152.0;6.6;538.0;33.6;232.9;1.2;74.9;4.0;NaN;61.7;0.1;NaN;1684.5;672.0;642.0;NaN;NaN;15.4;NaN;1565.0;0.0;19.0;0.0;0.0;0.0;1790.0;111.8;25.9;3819.0;2.6;161.9;11.0;7.6;9.7;81.4;21.9;113.0;20.0;3.7;52.7;3.0;NaN;13.3;10396.1;120.0;5.4;24.0;2847.3;3002.0;1121.8;23133.4;NaN;19818.0;38.2
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2006;NaN;NaN;NaN;NaN;11.3;703.0;1121.6;150.2;NaN;NaN;NaN;16.0;29.0;20.0;5586.3;4256.0;1100.0;6.5;587.0;36.3;301.8;1.2;74.2;4.0;NaN;48.7;0.2;NaN;2604.5;NaN;NaN;566.0;560.0;15.5;NaN;2601.0;0.0;43.0;0.0;0.0;0.0;1924.0;118.9;26.9;4337.4;2.6;160.6;18.0;7.9;10.5;82.8;21.4;114.7;20.0;4.0;50.6;3.2;NaN;12.5;13933.2;120.9;4.8;24.0;3435.4;1889.7;1540.2;22598.4;NaN;24396.3;37.0
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2007;NaN;NaN;NaN;NaN;13.2;649.0;1605.2;125.4;NaN;NaN;NaN;17.0;30.0;20.0;5891.7;3461.0;1172.0;6.1;608.0;37.4;396.4;1.2;75.3;4.0;NaN;42.7;0.0;NaN;2601.9;NaN;NaN;297.0;292.0;15.6;NaN;2806.0;0.0;41.8;300.0;0.0;600.0;1995.0;122.7;28.5;5564.9;3.2;194.8;14.0;8.2;11.5;82.9;21.3;115.7;19.0;4.1;51.5;3.3;NaN;11.8;18473.0;121.9;7.1;24.0;4091.0;2088.4;2001.1;16129.8;NaN;28754.3;37.9
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2008;7876.928;48.4;1.0;NaN;14.4;515.0;2007.6;115.2;NaN;NaN;NaN;20.0;29.0;22.0;6530.9;2383.0;1005.0;6.3;625.0;38.2;NaN;1.2;70.3;4.0;NaN;15.5;0.0;NaN;3385.0;NaN;NaN;410.0;400.0;15.5;NaN;2938.0;0.0;35.1;0.0;310.0;0.0;2061.0;126.0;29.9;6989.0;3.1;189.6;9.0;8.6;12.3;83.3;21.7;117.3;19.0;4.3;48.6;3.4;NaN;11.6;23619.8;116.5;8.1;23.0;NaN;2383.0;2609.3;25920.0;NaN;34336.9;38.0
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2009;11659.713;58.4;20.7;NaN;14.7;425.0;1431.5;63.9;NaN;NaN;NaN;17.0;30.0;22.0;7619.1;2475.0;1015.0;5.7;647.0;39.1;NaN;1.1;68.4;4.0;NaN;14.0;0.3;NaN;2505.5;NaN;NaN;490.0;476.0;15.5;NaN;3076.0;0.0;31.8;0.0;0.0;0.0;2092.0;126.4;31.7;9498.9;3.1;188.3;9.0;9.2;13.5;83.2;22.5;119.2;20.0;4.6;48.9;3.8;NaN;11.7;21337.5;80.3;9.0;22.0;NaN;3409.4;3043.6;21202.6;NaN;35608.6;38.6
Ханты-Мансийский автономный округ - Югра;Нефтеюганск;Нефтеюганск;71874000001;61.0997222222222;72.6033333333333;2010;9387.7;58.0;23.6;295.7;14.9;381.0;1407.8;91.6;NaN;NaN;NaN;18.0;33.0;22.0;8079.5;2053.0;877.0;6.5;636.0;37.9;NaN;1.1;67.1;4.0;NaN;8.6;0.2;NaN;2803.3;NaN;NaN;344.0;324.0;15.2;625.0;2746.0;0.0;26.9;0.0;0.0;0.0;2144.0;127.6;33.4;11457.5;3.2;191.7;13.0;9.9;13.8;85.1;24.4;123.3;20.0;4.9;NaN;3.8;5558.0;NaN;16731.1;86.4;8.4;NaN;NaN;5182.8;6512.2;22029.2;NaN;38438.5;35.8
